news_id,publish_time,platform,check_time,label,url,title,content,pic_url,hashtag,DeepSeek-V3,Moonshot-v1,doubao-1.5-pro-32k,Claude 3.7 Sonnet,ChatGPT-4o-latest,Unnamed: 15,AIGen,AIGen_title,AIGen_content,AIGen_Processed,gen_qualitygen_quality_finally
news_plf12s06803,2020/11/28,微博,,事实,,,"【执迷不悟！男子一年两次醉驾被逮警方：依法刑拘】11月27日凌晨1时28分,一男子开车发现前面有交警在检查酒驾，他于是将车停在路边，下走准备离开。就在这时，民警发现了他的异常举动。四川电视台新闻现场的微博视频",,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06804,2021/3/4,微博,,事实,,,今晨，南京地铁1号线迈皋桥站突发设备故障，目前迈皋桥站和红山动物园站无法乘车，还在紧急抢修中…长春长春新动态的微博视频,,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06805,2018/1/23,微博,,事实,,,#惠州身边事【就在惠南大道！又一伙骗子被惠阳警方打掉了】1月18日上午9点40分左右，在惠阳惠南大道红绿灯路口，两辆小车突然停了下来，从小车上下来一群人突然围上了中间的一辆车......难道是双方有什么事起冲突？其实这是惠阳警方针对一伙“掉钱分钱”嫌疑人的一次抓捕行动。原来，年终岁末，惠阳辖区发生多起“掉钱分钱”诈骗案件，犯罪嫌疑人手法娴熟，反侦察能力极强。惠阳警方经过精心布控，展开了一场惊心动魄的收网行动。此次行动共抓捕了3名犯罪嫌疑人，缴获作案车辆一辆、假牌等作案工具一批。这只是惠阳公安开展2018年“壹号专案”中灭掉的其中一个诈骗团伙。虽然“掉钱分钱”诈骗案件的作案手法并不复杂，但是依然有人上当受骗。在此提醒大家，君子爱财，取之有道属于自己的，我们应该努力去争取，而不是自己的，我们分文不取。希望大家莫贪不义之财，以免落入他人陷阱！(by惠阳公安),"['//ww2.sinaimg.cn/large/87f787e1gy1fnpl72r0flj20p30f6mz4.jpg', '//ww4.sinaimg.cn/large/87f787e1gy1fnpl740g17j21bj0qo45l.jpg', '//ww3.sinaimg.cn/large/87f787e1gy1fnpl751gj5j21bj0qo458.jpg', '//ww3.sinaimg.cn/large/87f787e1gy1fnpl78deurj215q0qonia.jpg', '//ww1.sinaimg.cn/large/87f787e1gy1fnpl7ar5lcj216z0qoqnb.jpg', '//ww3.sinaimg.cn/large/87f787e1gy1fnpl7gzltij21410qohdt.jpg']",社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06806,2015/11/22,微博,,事实,,,【今天，紫禁城的瑞雪[心]】片片互玲珑，飞扬玉漏终。白雪红墙，恍如隔世。(via@故宫博物院),http://ww2.sinaimg.cn/large/884f7263jw1eya3w7ubx1j20c80lq0ub.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06807,2015/11/12,微博,,事实,,,【删前必看！山西“关建军黑社会大案”举报人被批捕疑遭“黑打”】昔阳县政府要求黄亦弟的宏达公司必须挂靠王国瑞的华通路桥，然王国瑞因山西反腐被带走，黄怕风险不愿意挂靠，于是警方带着保安进入宏达作业现场砸车，并将其员工带走。员工称警方关押后刑讯逼供http://t.cn/RUlzfNU故事太精彩。。,http://ww1.sinaimg.cn/large/61e04755jw1exyhtb924uj20aw064q30.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",average
news_plf12s06808,2015/11/21,微博,,事实,,,老祖宗传下来的混社会大全，每一句都是真理！,http://ww4.sinaimg.cn/large/a7caf992gw1ey8gtjv5raj20c73pdti0.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",average
news_plf12s06809,2015/11/10,微博,,事实,,,#正能量#【新生儿被困高速又冷又饿路人交警齐救助】近日在山西五保高速，降雪导致车辆拥堵，室外温度只有零下20℃。一刚出生3天的婴儿因喝不到母乳和奶粉在车内哭闹，一女士闻讯后主动为其哺乳。交警尽力疏散滞留车辆，打开中央护栏，将婴儿送往医院。小婴儿一切平安，为好心人点[赞](央视记者崔肖冉),http://ww1.sinaimg.cn/large/9e5389bbjw1exvyzudvdhj20zk0k7wfz.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06810,2015/11/19,微博,,事实,,,【[话筒]#2016年春运购票日历#来啦！】距离2016年春运开始还有两个多月，但按照提前60天售票的规定，也就是说，从11月26日起，大家就可以购买2016年1月24日，即春运第一天的车票了。今年过年回家不？快转给小伙伴们，有用！[xkl转圈](央视记者郑连凯),http://ww4.sinaimg.cn/large/9e5389bbjw1ey6arqdo1wj20fe0m8tek.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06811,2015/11/22,微博,,事实,,,"【心酸！患病爷爷自杀省钱救治6岁白血病孙子[悲伤]】6月底，小凡圣被确诊为急性白血病。爷爷在本身患糖尿病的情况下，又得了抑郁症。为了省钱，爷爷不肯再为自己治疗，说自己的钱都要留给孙子。""爷爷走在你前头了啊，你好好治病""。这是爷爷生前最后一次来医院看孙子所说的话。8月23日，爷爷上吊自杀。",http://ww2.sinaimg.cn/large/6a5ce645jw1ey9mdin4m1j20b407eaah.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06812,2020/11/26,微博,,事实,,,#华星卫视新闻#【#警方通报37岁女子被杀抛尸黄河#：嫌疑人已被抓】11月3日，河南省中牟县发生一起刑事案件，一名37岁女子邓某被杀害后抛尸黄河。侦查发现原阳县李某涛有重大作案嫌疑，于11月17日被抓归案。李某涛到案后，对其杀人抛尸的犯罪事实供认不讳。目前，李某涛（男，45岁，原阳县人）已被依...全文,['https://wx4.sinaimg.cn/orj360/a4b3e713ly1gl2e17e13rj20j40tygno.jpg'],社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06813,2020/8/7,微博,,事实,,,走近民法典【夫妻共同债务“共债共还”】夫妻一方负债，配偶是否应该共同偿还？哪些债务属于夫妻共同债务？《中华人民共和国民法典》第一千零六十四条规定：夫妻双方共同签名或者夫妻一方事后追认等共同意思表示所负的债务，以及夫妻一方在婚姻关系存续期间以个人名义为家庭日常生活需要所负的债务，属于夫妻共同债务。夫妻一方在婚姻关系存续期间以个人名义超出家庭日常生活需要所负的债务，不属于夫妻共同债务；但是，债权人能够证明该债务用于夫妻共同生活、共同生产经营或者基于夫妻双方共同意思表示的除外。,,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06814,2020/11/28,微博,,事实,,,【保定一#男子醉驾被罚后发朋友圈辱骂交警被拘留#】近日，保定一男子因醉酒驾驶被公安交警依法查处后，竟然在朋友圈公开辱骂公安交警，最终其被公安机关依法处以行政拘留9日，并处罚款300元的处罚。@保定市交警河北交警微发布的微博视频保定·保定市公安局交通警察支队,,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06815,2016/4/28,微博,,事实,,,昨天中午，云南省西畴县一名女护士遭到患者家属暴打。女士带女童来看病，由于护士有四个月身孕，给女童输液时动作比较缓慢。女童家长开始谩骂，最后发生争执。女士拿带有铁皮底的高跟鞋打护士，护士最后满脸是血。报警后，工作人员劝护士和解，但护士并不愿意，结果打人者当晚就被释放了。,"['http://ww3.sinaimg.cn/large/005AVXTagw1f3cmvxazt6j30b30f1q52.jpg', 'http://ww2.sinaimg.cn/large/005AVXTagw1f3cmw5ya45j30600a274d.jpg', 'http://ww2.sinaimg.cn/large/005AVXTagw1f3cmw64pjwj30g40lhab1.jpg', 'http://ww3.sinaimg.cn/large/005AVXTagw1f3cmw6cna8j30g40lh3zp.jpg', 'http://ww2.sinaimg.cn/large/005AVXTagw1f3cmw6mk3sj30g40lh0tk.jpg', 'http://ww2.sinaimg.cn/large/005AVXTagw1f3cn20iuhgj30bv09vwft.jpg']",社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06816,2017/3/2,微博,,事实,,,【嫌车辆噪音影响休息男子凌晨撬掉减速带】李某是陕西宁强县代家坝镇街民村村民，家在公路附近，而该路段与一中学相邻，为预防和减少事故发生，路面上被设置了减速带。李某认为车辆经过减速带时发出的声音影响了自己和家人休息，便在凌晨用钢钎撬掉了减速带并将其藏匿起来。目前，李某被依法拘留3日。...展开全文c,"['http://ww4.sinaimg.cn/large/8f9dc803ly1fd8uauztmxj20dw0afq3x.jpg', 'http://ww4.sinaimg.cn/large/8f9dc803ly1fd8uaul7k7j20jg0hg0tk.jpg']",社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06817,2015/11/30,微博,,事实,,,【实用贴！9图，一次解决排版问题[推荐]】又到年末了，年终总结、各类报告、学期论文......这些“年终惯例”，被你列上日程了吗？写文案不怕，但文案那么长，不会排版怎么办？别急！9图↓↓教你成为排版达人！转给正在和即将为“文案”苦苦奋战的小伙伴们！看图操作，转发收藏！via人民日报,http://ww4.sinaimg.cn/large/61e6c012jw1eyj6hgwyrfj20c80c8t9q.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06818,2015/12/9,微博,,事实,,,"【[话筒]帮找肇事逃逸司机，扩散！】事故发生在临泉县姜尚大道工业园区路段，肇事司机开车逃离现场，路人看到倒地的孩子后报警。警方已成立专案组，""对孩子捐献器官，我们充满敬意。我们会争取早日抓到肇事者。""警方表示，希望肇事者能被孩子感动，主动投案自首。肇事者，请自首！",,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06819,2015/11/21,微博,,事实,,,【急转寻线！两男子驾车撞倒9岁男孩后将其抱走】18日晨6时许，9岁的云南曲靖师宗男孩刘望在上学路上被一辆面包车撞出数米，面包车挡风玻璃被撞碎。随后车上下来2名男子，把刘望抱上车驾车逃走。截至20日下午，警方仍在全力侦查。http://t.cn/RUmkgyB[话筒]请知情人士与警方(0874-5756994)联系或打110！,http://ww4.sinaimg.cn/large/8aca58f7gw1ey8ujjxnxij20go0qy75l.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06820,2021/3/24,微博,,事实,,,#热盘最新快讯#【南明区花果园】花果园城市综合体依托于彭家湾、五里冲大型棚户区改造项目建设，位于贵阳市主城区中心位置，地处二环四路城市带中的贵黄路现代商贸商务功能板块，是二环四路城市带建设的重点项目之一。棚户区改造项目总占地面积6000余亩，总拆迁户数20000余户，拆迁面积400多万㎡，是...全文,"['https://wx1.sinaimg.cn/orj360/4a06b0a8ly1gov5qymwydj20p00irabr.jpg', 'https://wx4.sinaimg.cn/orj360/4a06b0a8ly1gov5r19fkhj20p013bq5c.jpg', 'https://wx2.sinaimg.cn/orj360/4a06b0a8ly1gov5r2nfglj20p00icacc.jpg', 'https://wx3.sinaimg.cn/orj360/4a06b0a8ly1gov5r4aqwoj208w06iwel.jpg', 'https://wx4.sinaimg.cn/orj360/4a06b0a8ly1gov5r59wggj208w05xmx9.jpg', 'https://wx2.sinaimg.cn/orj360/4a06b0a8ly1gov5r6hkvij20p00rqdhy.jpg', 'https://wx3.sinaimg.cn/orj360/4a06b0a8ly1gov5r8dzvyj20p00ksq4d.jpg', 'https://wx4.sinaimg.cn/orj360/4a06b0a8ly1gov5r9rbolj20p00xdwhq.jpg', 'https://wx4.sinaimg.cn/orj360/4a06b0a8ly1gov5rb3y6dj20p00vpdjc.jpg']",社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06821,2012/4/16,微博,,事实,,,#旅游时讯#“船在水中行，人在花中游”——这里是江苏兴化千岛油菜花海，目前已进入最佳观赏期……（博友@穿山甲1268）http://t.cn/zOpr8mt,http://ww2.sinaimg.cn/large/5993966fjw1ds190cet17j.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06822,2015/11/10,微博,,事实,,,eoslipbalmistheperfectbaseunderaredlip.eos润唇膏是红唇的完美打底。,http://ww3.sinaimg.cn/large/ed4d61abgw1exvwoun3ojj20p00p010h.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06823,2017/4/27,微博,,事实,,,什么叫做会呼吸的痛？就是鼻炎+重感冒鼻塞，用嘴喘气，然后，吃一肚子柳絮杨絮（真的不会在肠胃里长出柳树、杨树么…,['https://wx4.sinaimg.cn/orj360/729945bcly1ff2jewag0uj22c03401kx.jpg'],社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06824,2020/12/31,微博,,事实,,,#17岁男生反击猥亵少女者被批捕#河南省焦作市公安局有必要出来解释说明下，为什么这么做？公安系统内部有不少人属于机械式理解法律规定的程度，办的都是砸自己单位锅的事，这回是不是又砸锅了？周成洋CY的微博投票,,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06825,2020/8/8,微博,,事实,,,#法治新闻速览#【超300万“吃鸡”账号被盗！警方：买通网吧网管种木马】①外交部回应“4名加拿大公民在中国被判死刑”：司法机关严格依法独立办案。②#吉林通报松原4.15致12死交通事故#：18人获处分。③民警执勤晕倒路过群众守护救援。④我维和医疗分队9名医护前往贝鲁特。⑤男子嫖娼谎称洗澡遭浴场老板打脸。（中央政法委长安剑）http://t.cn/A6U662Ax,,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06826,2015/11/21,微博,,事实,,,"【为了女儿单亲妈妈扛500斤硬币买房[心]】近日,四川的宁女士扛着7麻袋共500多斤的硬币，到眉山一售楼处买房。工作人员在联系5家银行后,终于有银行接收了硬币，经3个小时的清点，硬币共计43500元。据悉，宁女士是单亲妈妈，硬币是自己卖塑料袋攒下来的，为给女儿买房就拿出来。网友：满满的母爱！[赞]",http://ww4.sinaimg.cn/large/6a5ce645jw1ey8ldw64yoj20lc0f0myx.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06827,2015/11/22,微博,,事实,,,【[雪]大雪天，一起为环卫工发条微博！[心]】北方气温骤降，迎来大雪！当我们欣赏雪景时，也请记得寒风中的他们……雪还在下，为防路面结冰打滑、引发交通事故，环卫工天不亮就开始，不断清理积雪，脸冻通红、手掌皴裂[泪]。感谢他们，为我们的平安辛苦付出！若支持，转给所有人！http://t.cn/RUuk6aw,http://ww3.sinaimg.cn/large/9e5389bbjw1ey9kxvqjhpj20go0b3dh8.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06828,2018/2/21,微博,,事实,,,#海口全力疏导因雾滞留车辆#?新闻上看，海南那边因为大雾停航都闹翻天了。有些巨婴的素质良心都被狗吃了吧，大雾天不让离岛是为了你们的安全着想，理解你们不能离岛的心情，同时人家海南方面也提供临时厕所，吃的，喝的了，别说坐地起价，全是免费送，你们乱丢垃圾不说，还好意思鸣笛抗议，考虑过别人的感受吗？别人向你们伸出援助之手，你们就这样回报当地人的？？做个感恩的文明人吧。徐闻这边返程司机旅客素质就对了，很文明。|湛江·徐闻...,"['//ww3.sinaimg.cn/large/8368e7b8gy1fonviq1lwbj218x0tlhdw.jpg', '//ww2.sinaimg.cn/large/8368e7b8gy1fonviuoz3wj21910t8qv8.jpg', '//ww2.sinaimg.cn/large/8368e7b8gy1fonviwoblzj21930szu10.jpg', '//ww2.sinaimg.cn/large/8368e7b8gy1fonviyrc16j218x0twu10.jpg', '//ww1.sinaimg.cn/large/8368e7b8gy1fonvjeqss6j218x0tte84.jpg', '//ww4.sinaimg.cn/large/8368e7b8gy1fonvjhgmozj21900twhdw.jpg']",社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06829,2012/9/28,微博,,事实,,,据悉明天很多上班族都将集体迟到，因为他们的闹钟设置的条件是「工作日」!所以该干什么了，你懂的。[酷],http://ww1.sinaimg.cn/large/6927e7a5tw1dxcmgla670j.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06830,2017/3/12,微博,,事实,,,【韩媒：3400名中国游客在济州岛拒下国际邮轮】这是国际邮轮从1990年代末停靠济州以来，20多年间首次有乘客集体拒绝下船事件发生。当时码头上已有80余辆观光大巴等候，济州免税店等场所和数十名导游也做好了接待准备，当得知中国游客拒绝下船的消息，都感到白忙一场。|3400中国游...,"['http://ww3.sinaimg.cn/large/625ab309ly1fdke1op2vsj20fa0av7a2.jpg', 'http://ww1.sinaimg.cn/large/625ab309ly1fdke1s1iddj20dt08djug.jpg']",社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06831,2015/11/14,微博,,事实,,,【手机流量一夜疯跑50G13天流量总费用15425元[衰]】陈女士11日晚10点多就睡了，老公帮她将手机程序和WiFi关掉后充电，不料流量一夜疯跑50G。查询发现11月1日至13日，总流量55691.04MB。总费用为15425.51元。专业人士称可能是手机中毒，或运营商网络出问题。电信正在调查http://t.cn/RUYeBA3荆楚网,http://ww1.sinaimg.cn/large/4e5b54d8gw1ey0t82ed59j20as07eq4a.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06832,2017/8/17,微博,,事实,,,"8月17日上午，银川市康平路路段上一位老人站在路中间，一位与老人对向过马路的女孩看到了老人的困境，此时行经此处的车辆主动停了下来，#礼让斑马线,做有礼银川人#女孩搀扶着老人走过了斑马线，为我大银川的最美女孩点赞为停车礼让的驾驶员点赞@马江@银川交警@平安银川@宁夏日报鸿胜伴你行...",['http://wx4.sinaimg.cn/orj480/aa577b34ly1fimv4rewpfj20nq0dc0t9.jpg'],社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06833,2020/9/3,微博,,事实,,,【#老人与城管冲突后死亡调查结果#：死因系突发疾病】#官方通报老人与城管冲突后死亡#8月31日，湖南娄底，一老人在与城管发生冲突后死亡。据娄星区融媒体中心：经公安机关初步取证调查，城管队员在执法过程中没有实施殴打行为，邹某某死因系突发疾病猝死。一手Video的秒拍视频,,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s06834,2015/11/23,微博,,事实,,,【扩散：极端天气来袭“航班取消”短信骗局也来了！】骗子短信告知航班取消→乘客联系“400”假客服→骗子索要网银卡号密码→乘客卡上的钱被转移…提醒：航空公司不会直接给旅客发“航班取消”短信。收到此类短信，应联系购票处核实，或直接致电官方客服获取准确航班信息！警惕！@央视新闻评论,http://ww3.sinaimg.cn/large/9e5389bbjw1eybc01ifxjj20dc2nz7e4.jpg,社会生活,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
